f3b3398b-33e8-4772-9b2e-a91f44292c02,2
c19f0f0f-566b-4385-932c-a1bb2c2e5790,1
0479bdc9-dd39-4dcf-b655-fcb6ada8a4c9,1
0e01debd-0269-4b69-b6e3-d98e98738919,3
d0175251-b085-41d6-bf97-c97005d3abda,4
ba17a9e2-fe20-49a1-bc3a-29ddefaa093b,1
d77b7b6c-ed39-44bb-b032-15f5c6d330dd,3
d369ce14-59c4-45fe-991d-4e4e225b93fc,1
68eff9de-2288-4e15-93e2-959b95ddf0e7,4
51200b68-9195-4a29-a8f9-7ec7974e22ef,2
8f28702c-aba5-4fb8-a452-5e5372a8f10b,3
a04c45d1-f122-436d-be1d-3e5670422913,1
a3517786-6f35-4ad6-b617-80d14dcaf891,3
581db6ef-322e-43f0-ac85-a2d2f4eb60d4,3
9bb12a81-7892-4c37-a2f6-7c249cd210b1,3
c8a93f8f-46b6-4c0b-aea8-86308cba90f1,2
442b5dd3-9501-43f3-94a4-3b7f78a39335,3
35e57093-480a-4b01-bef3-016f26237402,1
913186a8-35a7-4238-9366-bec5822e8a72,3
3b5f3fbd-f557-42b7-bd38-9449adff48d6,3
a70f8a96-d15f-451a-b510-223056ccd193,2
7ce11b92-404b-48dd-abaf-6a2166c86a40,3
8884d579-baf7-48d1-91c3-2699dde89612,1
780ade6e-a99a-4081-8106-86fbca9d0f7c,4
413111c5-14ef-4bc6-b872-a7530df6ca43,1
b3cf29a1-49ef-4224-b433-53a271ba332c,1
4a3ef334-8b52-474a-837f-d2f7325414da,4
48d23bc7-8a9b-4192-befd-f38eb6082901,1
711f7b2d-e35a-4b69-b7f0-b7027bbff849,4
424109e6-7f46-4c2a-b888-43553d5bad77,2
8b0de748-2b5b-45df-880f-d940ae3b905f,2
a7608888-a073-4f48-9cee-e72e213a264c,1
d9546a0b-7dc6-46f9-be6c-63f259c40ddf,4
892b94c6-95cb-440a-981f-b1ac151fef7d,3
ada30116-5d00-4a23-aa89-09278c989048,1
e8ccbcfa-ffd0-49b4-9a66-7fed1814d699,3
26cf4a00-3809-4837-b3a1-cfc85d2731c3,2
b9d69d61-cb01-4cec-ba16-849430f4d78d,3
10665bc3-7156-4bd1-b20d-93cd319f9751,1
e12d42b2-c6d7-4669-b99b-5eb0c35c52ca,1
86a71a08-55c3-44e6-801c-58481ea8ffe1,3
ffc25d32-a840-429b-b997-5ae022ca77bc,1
ccd67f88-b8b7-4378-90d8-aa637f81d096,3
9971a97c-13a6-4e0f-b010-04dceb6f6543,2
697324d8-990f-406f-b497-a91423276893,2
727ad208-b486-4dc6-8ffa-15c3f407e20f,4
df443d35-a154-4423-932d-612c00e13506,3
10831a15-2b01-4750-9bb9-f30568edbc47,4
47a25872-daec-4e97-8e7d-7cb6f3bef326,4
94b69970-8471-41bd-b0dc-79337b84b2cc,4
d9550dfb-fa89-4373-b65d-1e1442097ea8,1
1509ae55-2a5c-4195-b6fb-23951deb424f,2
0a20b4d4-eb5e-4c22-9228-d98f3afde65b,4
af230990-607e-40bf-b450-c989a27a0ac2,4
09e324c5-76ca-44e0-837e-5acb65c1c93d,4
e545e802-62af-4ed4-a632-ac9874e64c9e,2
9de72033-02c1-419d-aad6-6d45c4cb5464,4
7fa99b92-ce94-43e9-aea0-a8a37790483a,3
f4c4977c-cd87-4dae-a72d-cf7143b328ed,116
6487aa10-2cda-4c36-af87-1c52d8453d49,25
c6807ca2-d25f-4cb3-876f-443dd08318e1,1100000
3068a6fb-6ac6-4f4a-8030-39680021cabe,1110000
3127a8ef-2bb7-4aec-a401-60bd051a3ddc,1000000
88a477cc-7b1d-4cd1-8405-fe2b500fb1fb,144000
eb06e668-7b38-48be-b969-558871fa5335,10000000
c3a5de88-26ec-42e0-af55-16292c7f6da9,2022
7d22d641-056e-4ca2-b6a7-5904d7921c47,45
5f3fdcb1-5826-4335-9389-b7a7b4b6553b,110500
e8467ab4-098b-451c-b610-5f4f5af2a529,50
c2cbe92c-70ea-4fe4-b0bc-ffd815fbb879,6500000
fa8c1ce6-72d5-4802-8f89-6dd62a3d409e,3000000
d68a04b6-bef6-46e5-a0e2-6464813e62c5,1333
04664982-da6f-44ce-ad29-97fd36f1a3d9,40000
85f4c511-9234-4a47-aba7-c4d0018e30ee,2800000
5c0af4e3-f540-43e5-9126-e400cfa73072,121
4494d254-c214-45db-893a-d5ff4e0862b7,552500
d77ad3e5-acf0-4d83-8ee5-d7fa65b61960,353
9654b80f-5bc5-46cc-9a22-39898268fa72,104000
c2ce9b07-43ce-4cff-8d07-b6a2885c2888,19500000
b4553eda-5af3-4580-85b0-95fe19f6202f,80000000
feaa7996-960f-4d4e-8a44-a44f8f1146f8,125000
224d900e-291c-4e51-83af-4c6f2e7f7230,833
1d9438ca-2e8e-4d5b-8004-3b5408f028e1,16700
18ae483b-c2dd-4658-ac56-bb1212d5639d,20000
a52b3836-db3e-49db-a6b5-afa4ac67bbf2,152
62a8d66a-723c-4c08-86da-4ffb257d05f1,9740
f4e8b0e8-eccb-4fdb-a845-fc71ad47036b,647
d7d655e9-684c-40a6-b279-30bc98e82c64,125
7ee06e7b-645c-45dd-8753-71128bf5258e,390000
4ea90e1d-898c-49a6-9449-66971997a8c9,8000
f74df73b-92ab-450d-a56d-125d0c85dbcb,571
4118d94d-7f44-4cc0-9fcd-6dfe62c5d100,408000
4412c5bd-b6c4-4fea-9627-bea37504626c,30
aad63dd4-1176-4f0b-b0cc-aafc6b8b492d,5
8a94792e-7dd4-432e-a400-1353c237d56c,700000
8ea34fbd-2d75-473b-bf1e-e4c70f1b098d,47500000
a0e98c11-216a-46e2-8b72-16ffe757898f,1000
f8b084ea-f17a-4531-8b2d-e23850913e9e,1002
ed4a489f-cfb2-4459-8dc9-e3883d2ea229,311840
f263ecb8-8bf8-42ad-8679-f7f52dcd0391,1111111
7b24ad4d-8ad4-48b0-ae44-00eb96d24a60,30000
e6b00e54-0741-49b0-9ee6-28a5d08df363,44999900
d2a6ee7b-19b6-457c-bdf8-9e16403c303a,10500
140e2677-ab5d-4e82-9433-ee043547b919,115
8a9f6d92-5ac6-4017-8ffe-495d76793e2a,110000000
f190435b-394f-4ad5-a452-996483fd3f64,65
d1ce4ee5-3cd6-4eef-a0c3-4344d5214a0b,1712
7dddb422-52f5-4ab8-af65-063e313b9a3f,3750
e89cdb26-3936-4482-9429-5a9b5a9d617a,49200000
d6e82bdb-c25d-467f-b6c9-c167c5e4dfa9,1
cbae60a4-675f-4917-8960-7eef9e444015,15
a7968c62-c40b-45f4-8c66-5a06abf4c89f,10500
3482dc4b-7b8e-4414-afe0-316afb7224e7,2000000
f099c8d1-3f02-4b83-9ec8-57ba2b5bca31,38
35d8f17f-2bd8-493e-9692-42e1999df5d6,525
2ea85121-3a7f-42b0-9bdb-ec03fef27960,58
70f8ebbe-b5c2-4b48-83dc-e54c5959d035,463
f6ba0f0a-713a-4060-a4c5-e5ceb72f4a7e,106
8530ae85-256c-478a-81cf-70a7c4b15de5,121
72c578c8-7caa-47b7-a20a-b94cc1b14374,106
e2314dfa-16d4-40de-a5d2-0cf0d1650413,2800
0c1790e0-41c3-4b9d-b34b-8ca3f449d900,12
bb84f77f-30d2-465d-aca5-44839fd2bd45,107500
5c002db7-5db1-4111-9a26-e08499d53fa0,1550
fec4ca1e-5680-453c-9af4-1674dc39365a,163000
0601cadd-e898-4290-9cf0-771107e2d626,144000
3d1f6ab3-d6a3-42a7-a912-a327ee5e79aa,288
f7bc360e-51fa-49a3-844d-ff558a251a38,19000
c9d6ac9e-d200-41a1-8113-a8491d1b86dd,67
acdd71ea-d026-41d2-9317-74aab8bdeb97,381
0b13ae4a-47fb-4e1e-b45e-44d4426348ac,466
3d93974f-b13a-46ad-97f2-9152cc5c0b40,334
dea762dc-92c0-41d4-a364-e1701afac31a,104
7845c63a-362e-4c82-b42e-952af9173790,133
74c54fb8-7d30-4b85-aa80-d876450ff649,514
2944866a-c479-4608-b225-8214c398cde1,115
b9364f25-7221-4560-ab78-f7e33eb05934,100
9a640e7f-48c0-45c0-8c5f-539d019c1575,131
911ca4c8-f72a-402f-91f8-cdb3db757455,102
52d0b08e-9692-45f4-8680-48e5b317e032,259
0bd4502b-312b-422b-a91e-39be4b05203b,2673
925c193b-7720-4a69-9b23-090489b8cdcc,208
b60487ba-cb77-4cfb-a076-6c13de22a86b,213
04726c78-57f5-4f98-9d80-1f3f48d849d0,904
7203312a-144a-46cb-9566-65741ffecfee,48219
8c875ec1-1246-41e8-ad5f-a0b0dc2e4da7,264
f908e49f-9503-41f8-98b1-97b95f374c96,325
998abc9d-c073-4dfe-a184-6711aacc04c8,31
b69f9ec3-8768-492c-b91e-50a615170f29,1061
13d1d603-aedf-41f2-bf55-6a858f4d9235,111
436727cb-f3d2-4a7f-8b45-db6261b143ce,152000
527c1943-2c8b-4337-b3a1-250cb7273bbf,5018800
a7b7503c-b5bd-432c-b17a-8df1697a3597,49
2d1d26e9-fa81-47c2-884b-c672bfbf44bf,31
fb3c3a32-1e20-4c77-81d3-2a1efed4b01e,63
1b4edc8a-9a1d-4403-8710-b00a8705fd77,83060
19de1671-a3bf-4d58-b0ed-241bea4b9c2c,325
2bdee941-78d9-4e9b-a0a5-8742416d98cf,81
cb599547-ce09-4603-8fe4-79ff69de026c,739
7c7e5bf8-0d46-41f9-8195-10708e656392,101
ab2eebb2-74c6-4265-bf4d-915ee854d1ee,131
ad017f0f-c1c6-491a-94df-3774407843e8,23
e98163c2-fe88-4a75-a7fe-342201cbba7b,457
3dad6c8e-990d-4b62-8d87-960d40ffb39d,111
426fa608-1a0e-4a77-ac84-db5375859bd2,262
7eaeb7e6-dfbb-4528-a651-ab1472ca4796,13848700
cc79b7c3-a6ae-41d0-b4c1-7a1f19e8b1bb,81731
846b752b-c0b4-4191-be5e-ea922b915540,333
ef312b98-8897-48c2-91f2-1fb9426b7c4a,12983
7e5e4d02-46ad-41b3-9da1-c7e20323b608,833
01512e52-8386-4a28-94b8-d43efd658733,136
9610c816-4ca9-46e7-a0c9-4e941a43707a,284
8186b1aa-f30f-4208-836c-107c0f0c8203,102
be931fb7-3b90-4f9f-afaf-096ae3c8fa98,2203
c0c25360-d187-4cc0-8e6a-a618dab41293,202
3e6227aa-885d-4dc8-a658-c01e523754c7,1
b4969d53-80fd-4802-9af4-591f5f3a60e2,1508
7b6722e2-490a-49f2-951f-f35c4adaaa45,3278100
c3b8bd9f-4a18-4771-8e02-73944cb2945b,0
6ab1af4c-e7f5-4bdd-97f2-6a23a6703181,1065
302ec7ff-9915-49b3-b916-3857e3313dfb,165010
479e7b17-1763-4ded-b340-0c41f1b84d36,672
daf0b7f0-2161-424a-8174-6fa8d1a9a047,275
928caaf0-0c44-49b3-a3e5-2f92093232aa,5048
b9903e69-3ba2-4c5f-ad31-40394a42de6e,1096
1f7d5d29-6792-4f55-8e6b-e9518e10dfce,114
563e0ac2-56e9-4aae-870b-464431e1061e,168
c9e46a01-fc90-40b1-a9e7-d9e20a971aee,6
695d44f8-2488-4cb0-a2a5-e27dc30dd30b,405500
82f47605-8202-4f10-9829-508e589a868c,9732
29eb1c6a-9f82-464e-9ee9-760a1a52c4ef,59
792a83b6-a973-40f0-b87c-fad6e8208b9a,35
d7ebf42f-20d2-4806-8bef-1137509d21e2,108
836ceb96-34df-419d-a416-8c2ef9f8b618,28290
154abc4a-b125-4764-81dc-ed2fcbaaa1c0,10757
b7d7bc71-3a37-4515-80af-c113d85b0b6b,626
e7bbd176-61cb-44f0-a63b-b0cdfb008685,170
7b5767b5-1b0e-4d64-9639-d7494b7c791a,76
2c3892ab-06da-4ea3-ae7a-49a77c6e32c8,1002
021b7c36-82cb-42f7-a9eb-19fb383c755a,10300
f292d308-9e73-47af-aed4-e7c9878c643b,249
1b78b9ce-a68f-424a-91de-db2c05af3f08,505
15ad5daf-d601-47e0-8c9c-2737ed587460,1263
30bf070e-4a1f-4dc1-aa3c-231df2990068,132
db0f4e3d-1195-4c79-8e08-060ecefe354e,368
e980de60-8c9a-4607-be8d-1f7994c83a87,101
2c1353da-9bb5-419d-a544-ad7806051cae,1012
ca73e8fd-241c-47ef-b77d-2d886275e52e,1012
31f041b6-4cdc-408f-a71e-6251e3b5ad69,117
fbbaaed6-f96a-496b-a1c7-64685b9991a5,182
d69c7f51-30fe-4c13-a810-86bba0f3fc16,26
8666f4c2-07f3-433e-979c-b38444925de0,768
660128bb-becf-4bef-9220-d4020441293a,72
5cb4dd34-faf8-4a58-9abe-3a3574bf68d4,442
6079b2cb-bd09-48e9-80da-ac0bad2cb057,40
6a62022c-2d1a-4f95-9563-2171d65eb1f2,17663
ad29c631-8cdd-4a40-a2a1-6e53767fcd13,472663
253ca65a-0fa7-4f20-809d-94e4b5cce9d6,624
698e9ef6-c75d-4263-8bcc-4bf0ae1ce827,3169
8fd3b834-964c-4995-ba4e-75d0f00c4e7a,967
9beb4281-41e5-466c-97f9-2f02f57c5f60,27728
df5b2d9a-6e65-4dc8-9f68-3072164e569f,12689500
807e9f05-478a-400c-a5b8-342bb0a00cb9,32
106ee9ee-bb7d-44ed-9eb0-9d2320d0be60,667
1a341ccf-5f3d-47d6-9f1b-0b754d4aca5b,3731
d0b1d311-d821-4e6b-b177-d1fbb47cfad8,733
58c32427-c3f4-43c8-8fff-fc10f5163c12,34
96c5e519-3318-4bb9-a5aa-5a0fcdc946fc,307
7ac64a38-91c3-44a9-b229-f56fbb8cc26b,625
3c9508f1-1b98-4703-8ee3-877f0675320b,6787
d8e20b29-f004-4bec-b89a-1603964f29f4,774900
caa4a643-5ec8-4688-99ba-f6b9e17f31a9,0
22196c2c-7a54-4536-825a-8af406d92916,325
de09320a-6f62-4712-989a-aee5e46194c1,39224
707e982c-880b-4b9a-ba4e-a83ddd5e07b5,213
ef7e6037-452e-467d-a947-b0e4d3683d00,2
607b2c09-a70a-4875-9955-e2fec919febb,21
46c02660-f12d-41c1-bd20-19c2be9224f6,10776
40332bf7-75a4-48d5-bcbf-89d214fcd0b7,31181
c55f76cf-16a0-47e2-b360-ad7b00328fc6,18927
1b58b992-40d9-4bde-b05c-2db4900b2b67,12572
0a941823-d944-4664-9f48-986a35f60c5e,52
d471b86b-0fd2-459a-9e00-a4993c2ba94b,117
e2059449-3cd7-4b37-92af-a62a88a39b1f,1132136
379bb64d-e2c0-45b4-964e-48fcc3727bf0,171
1cdc6d82-a83b-426e-aa4e-e57a505e6565,281
27fd417c-03b2-40d8-99ef-0f2fdd6eea1e,10
910c8fe2-e45b-41b8-99d4-d584b5bee121,971
8d06b025-c416-4af4-bd4b-1e9ac7bb7f6a,33
94f63ef7-9b0c-4fe1-8fb6-620c398425b0,332
22afd32f-d96c-4bfa-92a0-e10c7c5399c3,379
e658d7ed-ef31-40ca-8bc6-8b88ffbf8c54,18
890e5fef-7f90-4f89-8408-d17c71054160,729
897b1d9e-7eeb-4e58-9ff2-3445eb707a36,12112400
42bbbaad-b8cb-4f48-a425-8d258f085904,1246
c45719bb-9331-4c84-93f6-2ac0ec58f240,82
db524b5d-f2f0-406f-ae7d-3562b3e663c6,886
a7c39562-672b-4736-b7c6-e239671d1874,55
d41604de-1516-4e0d-a896-30d3bbf7e627,516
5d379414-4a72-456d-8143-0cb1833da9ad,39
52aa3b1e-0cae-4748-a08c-a53ce2636db0,988
98362e2b-c070-47f4-8c62-e3544e780fe1,3851900
670f49a7-8271-4c6f-b5f0-3c42e59ded90,4743
5f2dfdaa-b050-40d5-9264-761fe866a5ff,196005780013900
99f10f85-0005-4270-ba65-0b38c91ce3e3,652
8e93fe05-a0f8-4d04-a55f-bea6f9634375,587
be79b1d2-f42a-469b-8ce7-0511b69ed8ef,233
17664440-960e-4122-991f-c015d98b98b4,121
9a602217-e7d7-4868-817b-ab7a3e550ebf,62
5fb82527-479e-406a-aeb4-aa254e3c1f4d,6007
e45b6161-e633-40b7-b39b-c05d85f7f158,28
d0dff299-8be9-4f25-8da7-9cea4d53b3b3,466
5f75605f-2c1f-4a1d-a109-b0ecace40620,91
3caa13bc-1b84-49db-9f33-b45e99656f81,2859
1d46f601-ec40-4e06-9357-8737ecb26917,14551
c834dbac-061e-4f99-98e8-fada07a93ada,2
27a5a459-770f-4299-a33e-339bc772426f,937
b1d0410f-d30f-4830-b80f-ccea8d36b84c,1108
f58e2ae5-1916-4687-a4cd-b80a644aea22,114
b5d498a1-7ec6-4321-ab90-ecdd67b5bd94,38322100
3c5dc89d-6c54-4e70-be97-1ac5ed57f126,554
50b874e2-6426-400e-b3af-c80091ef29b6,29002
838de70f-8ce9-4fd8-8cad-cc0f4a485e6c,20100
c8f9a161-52c4-4576-b2d9-b6b5538a3cf1,1296660
380bbc44-4b98-47a2-8c68-9bcc571d480e,294954
8d408744-81c8-483e-8877-2925850a8752,2019
84ebf8f3-a40b-4f3d-820e-091f7899886e,18211
b8130b9c-1aa4-4f62-9d1d-f66a83ee487b,13477758
c00007d3-1806-4438-984c-f2266ce2985f,2019
5b3f9467-5222-45d6-8c0f-5dc2f93673de,4143
564762bf-1993-4ce0-b4f8-08304b5ba32f,669094
6fe62798-f8c8-47b5-b5ad-379281c9180b,129582
5e9700cc-1a50-43cd-a371-954923072667,2018
6ecf7375-97ef-4296-8056-8261c35d0f17,208505
83894a0d-5f8e-4b2e-a4d9-50375b708dd2,235363
7181414b-4904-4c41-9884-fff06bd43f4d,2019
d040c88a-707d-4129-b446-d808813b07a1,7144
59d185bc-1c1c-42f3-8bc2-9debdbc4b074,2330
298a5927-0cde-4370-b949-70d3e2b941af,86000
a287b074-4e4b-43ee-9573-51ace89c8f41,2019
3b1baf59-4794-4b99-8b3b-a27ac676830c,800000
0b7dc1a2-2135-4f2c-9615-e0431e1cd620,16900
aeb6a3d3-dd9b-4ff7-b348-4855744ac88a,2018
468f3ab9-c110-4912-85c5-e93069730c9b,2018
28e0d13e-d4ca-4388-89dd-0094320f41c3,183297
70e10317-afaf-4cdf-8463-95555fa2ba2d,81731
3beb049d-b090-49d0-8548-0308449a46b8,179179000
fc32f368-6426-4c5d-bb81-5e35330aeb4b,1562474
681a559a-8e91-476d-89f8-6f005eff06d1,121041
0bd3cc0d-58dd-4b17-b7f6-4d8b87fa3f37,228144
64584ee9-e185-46b5-96cb-6e87c9136552,1762
dd59c4c7-92f4-4fd5-8de1-f5061629fd3b,9447
23d38308-0c53-4ec5-92d2-05f86d1419ea,12129
4543adc2-c762-4070-8f39-9e1abc81835b,8849500
0e750527-2b3d-4846-94ef-9bdbdd2e7640,2018
515611a1-3869-4602-9e12-a29438beaa65,6
d3949ed0-0f65-48f1-a466-7ec9aa0228ad,9441
4ffa443d-533c-44dc-aa92-4ad7418b76f8,842000
b9d2ede0-fb35-4f2c-9e36-db93d62095cd,4479
a72aa0b0-8c10-4431-b112-5c941ba3aefc,1230
eb7ce142-9603-4e15-a804-080a82f97e80,1542
f60ccfbb-6e79-4e77-8b00-1dfe9a8cd8d1,2019
8dec356c-0090-48a1-ab25-eac25366386f,8620
bb852e2d-45aa-4ec2-9592-6d29d6a739e2,7
b9081355-9e82-4265-9554-e6c213e515f8,2018
0c58060a-1fda-4e22-a607-866d670211c0,269
4dfb3197-69a6-4ff5-a045-9f03ce38aa58,452965
440dd88d-133d-4167-a062-e5f19ce0692e,2019
eafc2c12-ca78-4e38-a030-f7a8fe745740,1
f944f927-8609-4da3-8c59-289de25fc6a3,1758
5ed1328e-75eb-4a23-a3df-daf89aeec337,7427
b0b3ed3f-68bb-47f7-b274-f61614a69628,32762
2644a5a1-8ca7-4555-9f6d-5f2b6541cfdf,4203
2ba9499a-74d9-46db-bca2-db08f931a3c6,112852
7d5ddc3e-5355-41e1-b24c-52f705129158,2017
3b48fbcd-8b1c-47a7-851b-72dcd0a440b1,1218600
9718dc37-6ed9-4832-8cb3-04e56d9a01b8,25123000
c1d56d52-9a95-41aa-9194-36f6d3b16a41,50
8e201758-a297-4867-9dd8-14d883482436,27685200
db9d360a-fca7-4bcc-9c74-7d4f9d23cb4d,13428
3ec6fcb0-ba13-4f15-b054-aa946f343fc5,31
89eed452-d0b0-4527-82d1-12710832ecdf,2019
223d9574-a8f7-491e-9ae8-5b5875509937,1082
2ad45a2e-ebdc-46ea-8583-5c3283202643,1620
30bd507a-72aa-4fee-acc8-0874209cbd64,42
a249b21c-c30d-479a-b9b4-79ae08dbd074,39000
cc794289-15ad-4191-83cb-424e22abf287,175837
85146b09-5c77-4d0a-9483-20948ae28e82,940045
aeae85e9-8deb-4122-8002-5efc43771bd7,3037000
7619d97e-33ca-4f16-8414-8b307b7d7884,315535
5ac8a2f5-065e-42ce-af35-bc0ce068c2dd,72071
7fb74ac2-1852-46e2-89f9-ab3283372f10,1429
384fc03f-e185-4dd3-9211-26f7d5a66cdc,41837
15ac3521-9273-447d-9324-e8071d48aa12,2019
23a775a6-6c44-4604-8933-cf36d71b7468,1
5de09183-02e4-425e-9113-faedc8fe542f,23737
d27af661-8590-404a-99fa-fe431163e44b,1663
aa510672-2246-42cc-88b9-05054b9c325e,108000
8050e69f-2e10-41e8-a5d6-b0cf307ef163,12632
ee1d1949-cbee-4e5c-bded-9f9c76524399,46552
a301faa8-e718-4f0e-b53f-77d9736044c1,158371
ca838d18-5e09-4717-a653-ea2e80d2978c,254127
f284c3e1-0604-4a7a-95bc-f771b9ef7a59,814
0b8aee41-afbf-460d-b466-3364893089a7,2019
0cf91df1-6b6c-4f34-ad89-a9f969d9f490,2018
23785a1a-59ae-4df6-9d6c-3fb76b28622f,592
04b4e5d2-6cf7-4415-b768-f7f22fff0faf,288764
a987caf2-3f74-4c4a-b244-279b905496e1,2019
36b504de-f4c5-40b5-8dc7-77534b73dc25,2018
4c017066-3c99-426c-960c-bbe26b345be2,4411
c8baff8f-a238-4ce6-ba10-b72505a67cd0,568700
38514a99-6caf-40d2-98de-ee06d4905a79,21
f181f536-ef27-4e27-b6af-d29117d2b08f,547000
412cf707-f435-472f-adaf-7b7767f629ec,253203
80db3d0f-623b-4f11-8e6d-8b4ea3857fff,37500000
38e1ef76-6fe6-4b16-b67b-c584cbacdd16,200600400
0e567457-b7f8-4d42-a133-0051facf6c6c,503
3ce40ae2-0c35-4d09-8eb6-6f555d09e357,65
c7d3cd4d-f933-4498-949a-788e6dc6bd79,845500
9dca46ba-6b3d-42e0-97c3-afa4fc20b304,2018
4cc04404-d931-4f69-b641-21d6bf618d60,59495
8d84052d-de8a-4463-8485-f10db687ab85,20182017
9f4d7925-bfbf-426f-a09d-f8f9e1c3eee3,4888100
49d415a9-b727-4b14-8e01-156403d8ceee,57299
932a679b-a1bb-45ef-b53c-5a526c0ae246,2027
07479baf-8a6e-41a7-a224-b53a1508601f,262
9df880d6-0961-4b79-8e02-92c478bb596c,29
4fe32013-094c-41c9-8c45-ad8495121dea,41846
da0acf04-c8d5-432e-a03b-fa6bbe867160,5798
8398fc4f-3314-471f-a5a4-c3fb25c831f9,201910152018008
977631f9-e7c1-4f43-9e11-ccfe04f21276,2017
5bac5da4-c14e-4cd7-8865-da10b86cacb2,102839
af623b37-04d4-4af1-a768-365671b4398b,1264
eb74bc1b-f02e-462f-96c4-0149785380b6,54000
1063f0f6-08ba-4be1-ada1-3c65a2deb0d2,2019
28eb9776-ca9a-4155-8a97-ad7651a0a7a7,539
bb12915e-ec16-433a-92e5-c3b913093119,572
62503a1d-2efc-4ea4-9f07-8682527d1453,40615
802ffb9c-82a3-4fb3-91d3-4c400e5ad95c,12391
8291f7c4-1472-4742-bd13-6a954bdce5a9,50
